account_code,funding_office_code,office_name,agency_code,agency_name,years_active,years_present,office_share_mean,office_share_latest,office_share_cv,award_avg_usd,contract_share_mean,contract_share_latest,contract_share_cv,contract_share_capped,cs_years,confidence,py_pace_p02,py_pace_p03,py_pace_p04,py_pace_p05,py_pace_p06,py_pace_p07,py_pace_p08,py_pace_p09,py_pace_p10,py_pace_p11,py_pace_p12
075-3966,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.114583,0.099559,0.3835,63412373.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075,Department of Health and Human Services,5,5,0.014897,0.005262,0.624,8464563.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N92A,NATIONAL INSTITUTES OF HEALTH CSR,075,Department of Health and Human Services,5,5,0.019411,0.014108,1.0243,10777980.0,0.449751,0.320528,0.3331,No,5.0,Low,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N930,NATIONAL INSTITUTES OF HEALTH NIAID,075,Department of Health and Human Services,5,5,0.193114,0.193137,0.1817,107954247.0,0.449751,0.320528,0.3331,No,5.0,High,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N940,NATIONAL INSTITUTES OF HEALTH NICHD,075,Department of Health and Human Services,5,5,0.013862,0.017725,0.5135,7659509.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N950,NATIONAL INSTITUTES OF HEALTH NIDA,075,Department of Health and Human Services,5,5,0.023094,0.017499,0.1662,12918347.0,0.449751,0.320528,0.3331,No,5.0,High,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N95C,NATIONAL INSTITUTES OF HEALTH NCATS,075,Department of Health and Human Services,5,5,0.00378,0.000766,1.5775,2013946.0,0.449751,0.320528,0.3331,No,5.0,Low,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N970,NATIONAL INSTITUTES OF HEALTH NLM,075,Department of Health and Human Services,5,5,0.007158,0.01295,0.7306,3849556.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,5,0.034619,0.030989,0.3741,19360560.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N981,NIH NITAA DITA-DVI OF INFO TECH ACQ,075,Department of Health and Human Services,5,5,0.008349,0.005246,0.3136,4644082.0,0.449751,0.320528,0.3331,No,5.0,High,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N98B,NATIONAL INSTITUTES OF HEALTH NEI,075,Department of Health and Human Services,5,5,0.005906,0.007763,0.6007,3328179.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N98E,NATIONAL INSTITUTE OF HEALTH NIH-OD,075,Department of Health and Human Services,5,5,0.008206,0.005633,0.5977,4540854.0,0.449751,0.320528,0.3331,No,5.0,Medium,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-3966,75N990,NIH A  E CONSTRUCTION,075,Department of Health and Human Services,5,5,0.089328,0.063628,1.0251,55575360.0,0.449751,0.320528,0.3331,No,5.0,Low,0.065964,0.089767,0.121675,0.156463,0.190948,0.224315,0.269525,0.306915,0.602307,0.650578,0.724395
075-4309,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,2900699.0,0.332289,0.318453,0.1138,No,5.0,High,0.065399,0.110776,0.129425,0.182281,0.215032,0.252359,0.316789,0.343418,0.42962,0.476849,0.567736
075-4552,759001,ADMIN FOR CHILDREN  FAMILIES (ACF),075,Department of Health and Human Services,5,5,0.014231,0.012054,0.415,6531203.0,0.380914,0.397808,0.0865,No,5.0,Medium,0.114942,0.197875,0.250643,0.322987,0.385938,0.41177,0.445244,0.498634,0.534135,0.60176,0.739853
075-4552,75P001,PROGRAM SUPPORT CENTER ACQ MGMT SVC,075,Department of Health and Human Services,5,5,0.880642,0.856377,0.0843,384658472.0,0.380914,0.397808,0.0865,No,5.0,High,0.114942,0.197875,0.250643,0.322987,0.385938,0.41177,0.445244,0.498634,0.534135,0.60176,0.739853
075-4552,75P002,PROGRAM SUPPORT CTR SUPPLY SVC CTR,075,Department of Health and Human Services,5,5,0.046826,0.033686,0.3163,20072271.0,0.380914,0.397808,0.0865,No,5.0,High,0.114942,0.197875,0.250643,0.322987,0.385938,0.41177,0.445244,0.498634,0.534135,0.60176,0.739853
075-4552,75P004,PSC ENTERPRISE INFRASTRUCTURE SOLUTIONS,075,Department of Health and Human Services,5,5,0.094054,0.094643,0.0913,41425512.0,0.380914,0.397808,0.0865,No,5.0,High,0.114942,0.197875,0.250643,0.322987,0.385938,0.41177,0.445244,0.498634,0.534135,0.60176,0.739853
075-4553,75D301,CDC OFFICE OF ACQUISITION SERVICES,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,215146310.0,0.271063,0.236162,0.1061,No,5.0,High,0.126717,0.176792,0.23092,0.263278,0.313304,0.434051,0.495191,0.56629,0.599485,0.703914,0.818698
075-4554,051STS,US GAO ISTS TEAM,005,Government Accountability Office,5,4,0.001311,0.000337,1.1454,2076714.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,1333BJ,DEPT OF COMMERCE PTO,013,Department of Commerce,5,4,0.002682,0.003915,0.5952,3824247.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,2031HS,WAGE AND INVESTMENT,020,Department of the Treasury,5,4,0.01305,0.0,0.8149,20503379.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,47MD00,OFFICE OF GOVERNMENTWIDE POLICY,047,General Services Administration,5,4,0.002025,0.002582,0.705,2841732.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,68L000,OFC FOR AIR  RAD (OAR) (FUNDING),068,Environmental Protection Agency,5,5,0.002285,0.002576,0.1983,3353415.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,68N000,OFC RESEARCH  DEV (ORD) (FUNDING),068,Environmental Protection Agency,5,5,0.006168,0.002369,0.362,9534886.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,752715,CONTRACTING OFFICER,075,Department of Health and Human Services,5,2,0.002503,0.000782,2.0658,3514083.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,7571GG,GRANTS.GOV,075,Department of Health and Human Services,5,4,0.003907,0.007801,0.8093,5623659.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,7571HC,OFC OF ACQUISITION BUSINESS SYSTEMS,075,Department of Health and Human Services,5,5,0.005831,0.014216,0.8373,7984006.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,759001,ADMIN FOR CHILDREN  FAMILIES (ACF),075,Department of Health and Human Services,5,5,0.012406,0.038019,1.1785,15907479.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services,5,3,0.001774,0.0,1.3913,3130066.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75H704,DIVISION OF ACQUISITIONS POLICY HQ,075,Department of Health and Human Services,5,5,0.014525,0.004176,0.5957,21984069.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75H713,INDIAN HEALTH SERVICE,075,Department of Health and Human Services,5,2,0.002588,0.009864,1.6536,3129663.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N900,NATIONAL INSTITUTES OF HEALTH - CC,075,Department of Health and Human Services,5,5,0.018958,0.028445,0.4165,27188317.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.018267,0.015986,0.1581,27515983.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075,Department of Health and Human Services,5,5,0.011491,0.031484,1.0042,15642568.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N92A,NATIONAL INSTITUTES OF HEALTH CSR,075,Department of Health and Human Services,5,5,0.002044,0.003805,0.9097,2684824.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N930,NATIONAL INSTITUTES OF HEALTH NIAID,075,Department of Health and Human Services,5,5,0.010612,0.000523,0.6389,16884811.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N940,NATIONAL INSTITUTES OF HEALTH NICHD,075,Department of Health and Human Services,5,5,0.013695,0.027073,0.6014,18908901.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N950,NATIONAL INSTITUTES OF HEALTH NIDA,075,Department of Health and Human Services,5,5,0.01089,0.009618,0.2857,16694057.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N95C,NATIONAL INSTITUTES OF HEALTH NCATS,075,Department of Health and Human Services,5,5,0.001786,0.001623,1.2686,2454033.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N970,NATIONAL INSTITUTES OF HEALTH NLM,075,Department of Health and Human Services,5,5,0.157891,0.198635,0.429,222336961.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N97A,NATIONAL INSTITUTES OF HEALTH CIT,075,Department of Health and Human Services,5,5,0.056393,0.058432,0.544,86260657.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,5,0.301676,0.195853,0.2827,465216780.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N981,NIH NITAA DITA-DVI OF INFO TECH ACQ,075,Department of Health and Human Services,5,5,0.110256,0.082728,0.1482,166932946.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N98E,NATIONAL INSTITUTE OF HEALTH NIH-OD,075,Department of Health and Human Services,5,5,0.044223,0.049512,0.3898,63120007.0,0.543937,0.457068,0.1339,No,5.0,Medium,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75N990,NIH A  E CONSTRUCTION,075,Department of Health and Human Services,5,5,0.149572,0.180319,0.2485,221861592.0,0.543937,0.457068,0.1339,No,5.0,High,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,75P001,PROGRAM SUPPORT CENTER ACQ MGMT SVC,075,Department of Health and Human Services,5,5,0.003178,0.000352,0.8101,4973725.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,F03000,ACCTG DISB STA NR 503000,097,Department of Defense,5,1,0.00198,0.009899,2.2361,2277844.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4554,HQ0831,DFAS  COLUMBUS,097,Department of Defense,5,1,0.00195,0.0,2.2361,3042507.0,0.543937,0.457068,0.1339,No,5.0,Low,0.09239,0.138395,0.202128,0.263272,0.326742,0.388987,0.467399,0.533163,0.588345,0.665437,0.805215
075-4613,7522AV,HHS  PHS  FOOD AND DRUG ADMIN,075,Department of Health and Human Services,5,5,0.006978,-0.001404,1.1559,2084819.0,0.399213,0.367868,0.0613,No,5.0,Low,0.105602,0.165774,0.236172,0.28116,0.385623,0.439531,0.504803,0.568974,0.629277,0.733553,0.857454
075-4613,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services,5,5,0.989938,1.001404,0.0118,297218854.0,0.399213,0.367868,0.0613,No,5.0,High,0.105602,0.165774,0.236172,0.28116,0.385623,0.439531,0.504803,0.568974,0.629277,0.733553,0.857454
075-5071,75H706,GREAT PLAINS AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.271262,0.295811,0.1997,1310728.0,0.548146,0.427584,0.328,No,5.0,High,0.043523,0.089842,0.103486,0.130496,0.148277,0.170238,0.186781,0.215191,0.248348,0.276549,0.320143
075-5071,75H707,ALBUQUERQUE AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.052352,0.023326,1.0005,246824.0,0.548146,0.427584,0.328,No,5.0,Low,0.043523,0.089842,0.103486,0.130496,0.148277,0.170238,0.186781,0.215191,0.248348,0.276549,0.320143
075-5071,75H709,BILLINGS AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.006825,0.010697,0.39,32203.0,0.548146,0.427584,0.328,No,5.0,Medium,0.043523,0.089842,0.103486,0.130496,0.148277,0.170238,0.186781,0.215191,0.248348,0.276549,0.320143
075-5071,75H710,NAVAJO AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.409193,0.47752,0.3508,1887025.0,0.548146,0.427584,0.328,No,5.0,Medium,0.043523,0.089842,0.103486,0.130496,0.148277,0.170238,0.186781,0.215191,0.248348,0.276549,0.320143
075-5071,75H712,PHOENIX AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.258968,0.192647,0.5921,1443121.0,0.548146,0.427584,0.328,No,5.0,Medium,0.043523,0.089842,0.103486,0.130496,0.148277,0.170238,0.186781,0.215191,0.248348,0.276549,0.320143
075-5145,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.678694,0.741151,0.061,52322807.0,1.0,1.0,0.1314,Yes,5.0,High,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N92C,NATIONAL INSTITUTES OF HEALTH NIDCR,075,Department of Health and Human Services,5,5,0.007593,0.015691,0.9077,581077.0,1.0,1.0,0.1314,Yes,5.0,Low,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N92E,NATIONAL INSTITUTES OF HEALTH NHGRI,075,Department of Health and Human Services,5,5,0.006536,0.002773,0.7976,476977.0,1.0,1.0,0.1314,Yes,5.0,Low,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N930,NATIONAL INSTITUTES OF HEALTH NIAID,075,Department of Health and Human Services,5,5,0.142621,0.106796,0.3706,10945101.0,1.0,1.0,0.1314,Yes,5.0,Medium,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N940,NATIONAL INSTITUTES OF HEALTH NICHD,075,Department of Health and Human Services,5,5,0.015807,0.008129,0.6515,1254481.0,1.0,1.0,0.1314,Yes,5.0,Medium,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N950,NATIONAL INSTITUTES OF HEALTH NIDA,075,Department of Health and Human Services,5,5,0.107027,0.073099,0.5173,8421022.0,1.0,1.0,0.1314,Yes,5.0,Medium,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5145,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,5,0.021759,0.023665,0.1329,1664222.0,1.0,1.0,0.1314,Yes,5.0,High,0.014498,0.029004,0.052907,0.07497,0.085602,0.093802,0.104403,0.115214,0.127903,0.236611,0.243455
075-5146,75D301,CDC OFFICE OF ACQUISITION SERVICES,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,6026171.0,1.0,1.0,0.3332,Yes,5.0,High,0.0012,0.05011,0.056863,0.067573,0.158926,0.218696,0.221864,0.253016,0.250427,0.256156,0.449461
075-5148,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,2362613.0,1.0,1.0,0.9153,Yes,5.0,Medium,0.000665,0.000781,0.001473,0.001456,0.003569,0.003569,0.003569,0.003569,0.003584,0.00535,0.006497
075-5628,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.404345,0.006632,0.6439,9536106.0,0.127173,0.101224,0.6046,No,5.0,Medium,0.000568,0.071498,0.073617,0.322823,0.333964,0.118741,0.193808,0.265738,0.568479,0.832174,0.917315
075-5628,75N950,NATIONAL INSTITUTES OF HEALTH NIDA,075,Department of Health and Human Services,5,5,0.036788,0.111465,1.2401,453939.0,0.127173,0.101224,0.6046,No,5.0,Low,0.000568,0.071498,0.073617,0.322823,0.333964,0.118741,0.193808,0.265738,0.568479,0.832174,0.917315
075-5628,75N970,NATIONAL INSTITUTES OF HEALTH NLM,075,Department of Health and Human Services,5,2,0.014341,0.0,1.5106,413332.0,0.127173,0.101224,0.6046,No,5.0,Low,0.000568,0.071498,0.073617,0.322823,0.333964,0.118741,0.193808,0.265738,0.568479,0.832174,0.917315
075-5628,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,4,0.29061,0.871336,1.1941,4121606.0,0.127173,0.101224,0.6046,No,5.0,Low,0.000568,0.071498,0.073617,0.322823,0.333964,0.118741,0.193808,0.265738,0.568479,0.832174,0.917315
075-5628,75N98E,NATIONAL INSTITUTE OF HEALTH NIH-OD,075,Department of Health and Human Services,5,5,0.253673,0.009149,0.5527,5767522.0,0.127173,0.101224,0.6046,No,5.0,Medium,0.000568,0.071498,0.073617,0.322823,0.333964,0.118741,0.193808,0.265738,0.568479,0.832174,0.917315
075-5629,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services,5,5,0.995168,1.0,0.0042,64165048.0,1.0,0.863816,0.2221,Yes,5.0,High,0.06084,0.063492,0.070204,0.100449,0.186869,0.223947,0.253641,0.28294,0.328282,0.466799,0.717568
075-5745,75P001,PROGRAM SUPPORT CENTER ACQ MGMT SVC,075,Department of Health and Human Services,5,5,0.99913,1.0,0.0019,4543387.0,0.480259,0.464376,0.1169,No,5.0,High,0.137993,0.150496,0.165136,0.276833,0.31012,0.330543,0.377139,0.384076,0.395134,0.404246,0.422438
075-8004,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,075,Department of Health and Human Services,5,5,0.972118,0.999894,0.0341,286265650.0,0.000592,0.00049,0.1585,No,5.0,High,0.200968,0.248374,0.365867,0.441542,0.474577,0.559512,0.692639,0.731838,0.82819,0.956449,1.0
075-8004,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services,5,3,0.018466,0.0,0.9931,5655471.0,0.000592,0.00049,0.1585,No,5.0,Low,0.200968,0.248374,0.365867,0.441542,0.474577,0.559512,0.692639,0.731838,0.82819,0.956449,1.0
075-8004,75M002,OFFICE OF ACQUISITION  GRANTS MGMT,075,Department of Health and Human Services,5,3,0.009551,0.000106,2.2081,2971277.0,0.000592,0.00049,0.1585,No,5.0,Low,0.200968,0.248374,0.365867,0.441542,0.474577,0.559512,0.692639,0.731838,0.82819,0.956449,1.0
075-8005,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,075,Department of Health and Human Services,2,2,1.0,1.0,0.0,8059626.0,0.0,1.7e-05,-2.0459,No,5.0,Low,0.18979,0.244522,0.360441,0.437647,0.477968,0.562893,0.687913,0.734624,0.827495,0.94857,0.999999
075-8073,75H705,BEMIDJI AREA INDIAN HEALTH SERVICE,075,Department of Health and Human Services,5,1,0.009057,0.0,2.2361,3632.0,0.187224,0.036421,0.9719,No,5.0,Low,0.001468,0.095469,0.126918,0.129897,0.133749,0.214252,0.214252,0.391385,0.466992,0.537547,0.538151
075-8073,75H706,GREAT PLAINS AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,5,0.228966,0.299614,0.574,173229.0,0.187224,0.036421,0.9719,No,5.0,Medium,0.001468,0.095469,0.126918,0.129897,0.133749,0.214252,0.214252,0.391385,0.466992,0.537547,0.538151
075-8073,75H707,ALBUQUERQUE AREA INDIAN HEALTH SVC,075,Department of Health and Human Services,5,4,0.080774,0.0,1.9338,159916.0,0.187224,0.036421,0.9719,No,5.0,Low,0.001468,0.095469,0.126918,0.129897,0.133749,0.214252,0.214252,0.391385,0.466992,0.537547,0.538151
075-8073,75H711,INDIAN HEALTH SERVICE,075,Department of Health and Human Services,5,5,0.160989,-0.002421,0.9329,135186.0,0.187224,0.036421,0.9719,No,5.0,Low,0.001468,0.095469,0.126918,0.129897,0.133749,0.214252,0.214252,0.391385,0.466992,0.537547,0.538151
075-8073,75H713,INDIAN HEALTH SERVICE,075,Department of Health and Human Services,5,5,0.518688,0.702807,0.4399,551180.0,0.187224,0.036421,0.9719,No,5.0,Medium,0.001468,0.095469,0.126918,0.129897,0.133749,0.214252,0.214252,0.391385,0.466992,0.537547,0.538151
075-8175,75R602,HRSA HEADQUARTERS,075,Department of Health and Human Services,5,5,0.999613,1.0,0.0006,7669400.0,0.02995,0.033625,0.2968,No,5.0,High,0.147218,0.191246,0.259864,0.280395,0.470242,0.619237,0.724724,0.814717,0.886795,0.946392,1.0
075-8248,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.654864,-0.326196,0.8391,9522802.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8248,75N94A,NATIONAL INSTITUTES OF HEALTH,075,Department of Health and Human Services,5,3,0.008065,0.0,1.4777,102699.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8248,75N95A,NATIONAL INSTITUTES OF HEALTH NINDS,075,Department of Health and Human Services,5,5,0.293898,1.334509,1.9803,453127.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8248,75N980,NATIONAL INSTITUTES OF HEALTH OLAO,075,Department of Health and Human Services,5,3,0.007866,0.0,1.2045,127246.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8248,75N98B,NATIONAL INSTITUTES OF HEALTH NEI,075,Department of Health and Human Services,5,4,0.014625,0.0,1.759,114066.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8248,75N990,NIH A  E CONSTRUCTION,075,Department of Health and Human Services,5,5,0.008698,-0.004714,2.2015,155043.0,1.0,0.537285,1.0358,Yes,5.0,Low,0.00942,0.000418,0.009504,0.009552,0.009845,0.010796,0.011215,0.011838,0.012314,0.013065,0.013473
075-8250,75D301,CDC OFFICE OF ACQUISITION SERVICES,075,Department of Health and Human Services,5,5,1.0,1.0,0.0,23730001.0,1.0,1.0,0.1561,Yes,5.0,High,0.029058,0.055825,0.078292,0.09456,0.09827,0.107809,0.144683,0.230534,0.275433,0.309824,0.384597
075-8253,75N910,NIH NCI,075,Department of Health and Human Services,5,5,0.445061,0.494402,0.1363,30044503.0,1.0,1.0,0.2263,Yes,5.0,High,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N930,NATIONAL INSTITUTES OF HEALTH NIAID,075,Department of Health and Human Services,5,5,0.302647,0.227467,0.2661,20413333.0,1.0,1.0,0.2263,Yes,5.0,High,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N950,NATIONAL INSTITUTES OF HEALTH NIDA,075,Department of Health and Human Services,5,5,0.050706,0.024117,0.5047,3418873.0,1.0,1.0,0.2263,Yes,5.0,Medium,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
075-8253,75N95D,NATIONAL INSTITUTES OF HEALTH NIA,075,Department of Health and Human Services,5,5,0.009759,0.015431,0.8661,662193.0,1.0,1.0,0.2263,Yes,5.0,Low,0.023362,0.056291,0.076338,0.087324,0.101371,0.109545,0.158407,0.180083,0.21483,0.260472,0.277325
